,App_Name,App_Size,currency,App_Price,Type,Review_count,User_Rating,Content_Rating,Category
4810,Shopping Mall Car Parking Simulator a Real Driving Racing Game,203485184,USD,0.0,Free,205,4.0,4+,Games
4811,Alchemic Maze,65435648,USD,2.99,Paid,17,5.0,4+,Games
4812,Card Wars Kingdom - Adventure Time,997171200,USD,0.0,Free,4283,3.5,12+,Games
4813,DreamWorks Friends - get ready for the day,185370624,USD,1.99,Paid,17,5.0,4+,Education
4814,Chameleon Run,93931520,USD,1.99,Paid,4580,4.5,4+,Games
4815,Minescape,79834112,USD,0.0,Free,84,3.5,4+,Games
4816,King of Avalon: Dragon Warfare,191580160,USD,0.0,Free,3326,4.0,9+,Games
4817,Crazy Truck,79053824,USD,0.0,Free,14,4.0,4+,Games
4818,lively - live video streaming,143863808,USD,0.0,Free,4145,3.5,12+,Social Networking
4819,Final Kick VR - Virtual Reality free soccer game for Google Cardboard,218329088,USD,0.0,Free,18,4.0,4+,Games
4820,Train Kit,32340992,USD,2.99,Paid,66,4.0,4+,Games
4821,Crypt of the NecroDancer Pocket Edition,1180269568,USD,4.99,Paid,247,4.5,12+,Games
4822,Hackers - Join the Cyberwar,248681472,USD,0.0,Free,1759,4.5,9+,Games
4823,Disney Princess: Charmed Adventures,617468928,USD,0.0,Free,164,3.5,4+,Entertainment
4824,Guild of Dungeoneering,377589760,USD,5.99,Paid,1232,4.5,12+,Games
4825,Oz: Broken Kingdom,955086848,USD,0.0,Free,4074,4.5,12+,Games
4826,SLAAAASH  -Cut and Smash  refreshing Puzzle-,47260672,USD,0.0,Free,1,5.0,4+,Games
4827,Hex Crush,138152960,USD,0.0,Free,1202,4.5,4+,Games
4828,Bernie Sandwiches - Run For The White House,46030848,USD,0.0,Free,472,4.5,4+,Games
4829,YO-KAI WATCH Wibble Wobble,77443072,USD,0.0,Free,4275,4.5,4+,Games
4830,Room Escape SECRET CODE 2,68177920,USD,0.0,Free,20,5.0,4+,Games
4831,Smash Slots,113942528,USD,0.0,Free,663,4.5,12+,Games
4832,Escape from the ICU room,96123904,USD,0.0,Free,5,4.0,12+,Games
4833,Moorish Kingdom,713567232,USD,2.99,Paid,33,4.0,12+,Games
4834,"Collageable - Photo Collage Maker, Pic Grid Free",90942464,USD,0.0,Free,5112,4.5,4+,Photo & Video
4835,Camping With Grandpa,110712832,USD,2.99,Paid,25,3.5,4+,Education
4836,Blocs Wave - Make  Record Music,70608896,USD,0.0,Free,158,4.0,4+,Music
4837,Snail Bob 2,611215360,USD,0.0,Free,276,4.5,4+,Games
4838,Curvulate,22950912,USD,0.0,Free,43,4.0,4+,Games
4839,Fran Bow Chapter 1,114072576,USD,1.99,Paid,57,3.5,12+,Games
4840,Jottit,72340480,USD,0.0,Free,14,2.0,4+,Productivity
4841,Dark Tales: Edgar Allan Poes The Tell-tale Heart - A Hidden Object Mystery Full,871531520,USD,6.99,Paid,61,3.0,9+,Games
4842,FarmVille: Tropic Escape - Harvest in Paradise,204402688,USD,0.0,Free,16457,4.5,4+,Games
4843,Able Black,312574976,USD,1.99,Paid,876,5.0,12+,Games
4844,SKATEmoji - Keyboard,24901632,USD,1.99,Paid,14,3.5,17+,Utilities
4845,CUBE 360,22441984,USD,0.0,Free,0,0.0,9+,Games
4846,Pythonista 3,506323968,USD,9.99,Paid,180,5.0,4+,Productivity
4847,MineSweeper,8053760,USD,0.0,Free,0,0.0,4+,Games
4848,ZEDGE Wallpapers,61203456,USD,0.0,Free,2215,3.5,12+,Entertainment
4849,Cool Jigsaw Puzzles,342103040,USD,0.0,Free,63,4.0,4+,Games
4850,Gravity Switch,43257856,USD,0.0,Free,1405,4.5,4+,Games
4851,Disney LOL,59685888,USD,0.0,Free,1259,4.0,4+,Entertainment
4852,Flappy Bird : original version ,7298048,USD,0.0,Free,516,4.5,4+,Games
4853,Fireboy and Watergirl: Online in the Forest Temple - Multiplayer Running and Adventure Game,108116992,USD,0.0,Free,3965,3.5,4+,Games
4854,Twisty Arrow - Shoot the Circle Wheel,80547840,USD,0.0,Free,4440,4.5,4+,Games
4855,Wonder Keyboard: Sound Smart  Funny with AI,71102464,USD,0.0,Free,375,4.5,9+,Utilities
4856,CHINGOJI,21342208,USD,0.99,Paid,58,3.0,4+,Entertainment
4857,Mixed Macho Arts,65502208,USD,0.99,Paid,9,3.0,12+,Games
4858,Goosebumps Night of Scares,345457664,USD,2.99,Paid,20,4.5,12+,Games
4859,ST channel - ,73465856,USD,0.0,Free,0,0.0,4+,News
4860,Live Wallpapers Pro by Themify - Dynamic Animated Themes and Backgrounds,24157184,USD,2.99,Paid,154,4.0,4+,Entertainment
4861,Puzzle Monster Quest - New MultiPlayer,1125521408,USD,0.0,Free,894,4.5,9+,Games
4862,BlockyTime - Track your time no need to Start/Stop,11595776,USD,1.99,Paid,9,5.0,4+,Productivity
4863,Ball Escape,131479552,USD,0.0,Free,48,3.0,4+,Games
4864,Loop Mania,67451904,USD,0.0,Free,534,4.5,4+,Games
4865,Independence Day Resurgence: Battle Heroes,275680256,USD,0.0,Free,523,4.0,9+,Games
4866,VR HORROR,107664384,USD,0.0,Free,241,3.5,12+,Games
4867,Maps for Minecraft PE Mine Maps for Pocket Edition,11220992,USD,1.99,Paid,134,3.0,9+,Entertainment
4868,Plummet Dash,24740864,USD,0.0,Free,194,4.0,4+,Games
4869,Unstoppable: Highway Truck Racing Game,132173824,USD,2.99,Paid,13,3.5,12+,Games
4870,Surface: Return to Another World - A Hidden Object Adventure Full,649999360,USD,6.99,Paid,82,4.5,9+,Games
4871,KINGDOM HEARTS Union Cross,82377728,USD,0.0,Free,2984,4.0,4+,Games
4872,Boooom -1-,14064640,USD,0.0,Free,0,0.0,4+,Games
4873,Dancing with the Stars: The Official Game,350794752,USD,0.0,Free,1098,4.0,4+,Games
4874,High School Crush - My First Love,228554752,USD,0.0,Free,2003,4.5,9+,Games
4875,LEGO DC Super Heroes Mighty Micros,164455424,USD,0.0,Free,172,4.0,4+,Games
4876,-The 3D- x MrCURVE ,147915776,USD,0.0,Free,0,0.0,4+,Games
4877,Scotmoji - Scottish emoji-stickers,67978240,USD,0.99,Paid,53,2.0,12+,Utilities
4878,Snakebird,124343296,USD,0.0,Free,401,3.5,4+,Games
4879,Glasmoji - Glasgow emoji-stickers,66552832,USD,0.99,Paid,1,3.0,12+,Utilities
4880,Mancmoji - Manchester emoji-stickers,71414784,USD,0.99,Paid,0,0.0,12+,Utilities
4881,Scousemoji - Liverpool emoji-stickers,66212864,USD,0.99,Paid,0,0.0,12+,Utilities
4882,Labyrinths of the World: Changing the Past HD - A Mystery Hidden Object Game Full,1469082624,USD,6.99,Paid,76,4.5,9+,Games
4883,Move the Match - Matchstick Puzzles for Free,35869696,USD,0.0,Free,441,4.0,4+,Games
4884,"Please,Dad I wanna live",73361408,USD,0.0,Free,0,0.0,12+,Games
4885,Sloomy,76509184,USD,0.0,Free,241,4.5,4+,Games
4886,Warp Shift,342428672,USD,0.0,Free,1178,4.5,4+,Games
4887,Sausage Legend - Fighting Game,130111488,USD,0.0,Free,90,4.5,9+,Games
4888,Brio - Dont Fall,41423872,USD,0.0,Free,56,3.5,4+,Games
4889,Ridiculous Parking Simulator a Real Crazy Multi Car Driving Racing Game,331473920,USD,0.0,Free,43,4.0,4+,Games
4890,TAP BRAIN - 15,44122112,USD,0.0,Free,0,0.0,4+,Games
4891,Akuarella,99978240,USD,1.99,Paid,7,5.0,17+,Photo & Video
4892,Tap Hero,26119168,USD,0.0,Free,1444,4.5,12+,Games
4893,War Tortoise,407088128,USD,0.0,Free,10555,5.0,12+,Games
4894,Emoji Blitz,15467520,USD,0.0,Free,999,4.0,4+,Games
4895,Dash Heroes,57469952,USD,0.0,Free,2,4.5,4+,Games
4896,Batman v Superman: Who Will Win,194196480,USD,0.0,Free,314,3.0,9+,Games
4897,Solitaire Free: card games for adults,34105344,USD,0.0,Free,4891,4.5,4+,Entertainment
4898,Dumb Ways JR Boffos Breakfast,92313600,USD,1.99,Paid,31,3.5,4+,Education
4899,Smart Baby Sorter HD - Early Learning Shapes and Colors / Matching and Educational Games for Preschool Kids,16807936,USD,2.99,Paid,5,4.5,4+,Games
4900,Disco Dave,93434880,USD,0.0,Free,444,4.5,4+,Games
4901,Blairs Fashion Boutique - School Style,112493568,USD,0.0,Free,299,4.5,4+,Games
4902,Puppy Life - Secret Pet Party,195533824,USD,0.0,Free,343,4.0,4+,Games
4903,MuvaMoji by Amber Rose,73638912,USD,1.99,Paid,2061,4.5,17+,Entertainment
4904,The Bad Man Tipster - Betting Tips,51968000,USD,0.0,Free,0,0.0,17+,Entertainment
4905,Cheats for FNAF World - Unlock every ending and beat the game with ease,65344512,USD,2.99,Paid,84,4.0,12+,Reference
4906,Phantasmat: The Dread of Oakville - A Mystery Hidden Object Game Full,1021167616,USD,6.99,Paid,71,4.5,9+,Games
4907,Myths of the World: The Whispering Marsh - A Mystery Hidden Object Game Full,912822272,USD,6.99,Paid,65,4.5,9+,Games
4908,Best 9 for Instagram,27278336,USD,0.0,Free,88,1.0,4+,Photo & Video
4909,Brain Block --,99194880,USD,0.0,Free,0,0.0,4+,Games
4910,Keyboard PE - Custom keyboard for Modded Pocketmine Servers of Minecraft PE,22332416,USD,1.99,Paid,7,1.5,4+,Utilities
4911,Escape Game: Relief,42011648,USD,0.0,Free,49,5.0,4+,Games
4912,Monster Raid,365371392,USD,0.0,Free,116,4.0,9+,Games
4913,Buddyman Run  keep running,278796288,USD,0.0,Free,762,4.5,9+,Games
4914,Stickman Cubed,109913088,USD,0.0,Free,47,4.5,4+,Games
4915,Rising Warriors: War Games - The New Order,51471360,USD,0.0,Free,541,3.5,9+,Games
4916,Vintage Slots Las Vegas - Old Slot Machine Games,69826560,USD,0.0,Free,1474,5.0,12+,Games
4917,luster Traffic: Parkour Trucks Pro,162976768,USD,0.99,Paid,4,3.5,4+,Games
4918,Lucky Block Mod Survival Game PE - Pocket Edition,111525888,USD,0.99,Paid,272,4.0,12+,Games
4919,Clash Playbook: Plan Attacks for Clash of Clans,50597888,USD,0.99,Paid,0,0.0,4+,Utilities
4920,Retro City Rampage DX,15611904,USD,4.99,Paid,68,4.5,12+,Games
4921,Masks - MSQRD Edition,13214720,USD,0.99,Paid,0,0.0,9+,Photo & Video
4922,Skippy Box,80876544,USD,0.0,Free,130,4.5,4+,Games
4923,ThemeOut,91664384,USD,0.0,Free,612,2.5,4+,Utilities
4924,Pupoji - Cute Dog Emoji Keyboard Puppy Face Emojis,61040640,USD,0.99,Paid,0,0.0,4+,Entertainment
4925,Hexavoid,89885696,USD,0.0,Free,386,4.5,4+,Games
4926,Devil Tower 2,101798912,USD,0.99,Paid,0,0.0,9+,Games
4927,Flippy - Star in famous clips,85392384,USD,0.99,Paid,134,4.0,12+,Photo & Video
4928,Go Surf - The Endless Wave Runner,228620288,USD,0.0,Free,68,4.0,9+,Games
4929,Heavy Metal Emoji Keyboard,62248960,USD,0.99,Paid,51,3.5,17+,Entertainment
4930,Restaurant DASH with Gordon Ramsay,174926848,USD,0.0,Free,21804,4.5,9+,Games
4931,Escape Alice House2,56381440,USD,0.0,Free,8,4.5,4+,Games
4932,Super Slime Blitz  Gumball Endless Arcade Climber,338222080,USD,0.0,Free,668,4.5,4+,Games
4933,Fold+,55095296,USD,1.99,Paid,4,3.5,4+,Games
4934,Talking Tom Gold Run: Fun  Endless Running Game,202542080,USD,0.0,Free,18733,4.5,4+,Games
4935,Great App for Who is Your Daddy version,22635520,USD,0.99,Paid,103,1.5,12+,Reference
4936,Shield Designer for Minecraft,20526080,USD,0.99,Paid,17,2.5,4+,Games
4937,Activity++,2604032,USD,2.99,Paid,131,4.5,4+,Health & Fitness
4938,VR Roller Coaster,240964608,USD,0.0,Free,67,3.5,4+,Games
4939,Liveme  Live Video Chat  Make Friends Nearby,163832832,USD,0.0,Free,14724,4.5,17+,Social Networking
4940,Levels - Addictive Puzzle Game,89965568,USD,0.0,Free,7,4.0,4+,Games
4941,Zen,58142720,USD,0.0,Free,298,4.5,4+,Health & Fitness
4942,NumberQ,71362560,USD,0.0,Free,0,0.0,4+,Games
4943,BLOCK -3D-,210988032,USD,0.0,Free,0,0.0,4+,Games
4944,Tap Tap Trillionaire,142701568,USD,0.0,Free,1595,4.5,4+,Games
4945,YANKAIS TRIANGLE,58137600,USD,1.99,Paid,61,4.5,9+,Games
4946,Thomas  Friends: Read  Play,83994624,USD,0.0,Free,30,4.0,4+,Entertainment
4947,Golf Ball Locator,3899392,USD,3.99,Paid,38,2.0,4+,Sports
4948,The Bug Butcher,720882688,USD,3.99,Paid,153,4.0,12+,Games
4949,Riptide GP: Renegade,107640832,USD,2.99,Paid,412,4.5,9+,Games
4950,Steve - The Jumping Dinosaur Widget Arcade Game,26888192,USD,0.0,Free,7751,4.5,4+,Games
4951,Messenger for WhatsApp - Pro App,709632,USD,1.99,Paid,6,2.5,4+,Business
4952,Versus - Multiplayer Game 2 players,60761088,USD,0.0,Free,1,5.0,4+,Games
4953,iLive Pro - Live Wallpapers for iPhone 7,1700864,USD,0.99,Paid,9,3.0,4+,Lifestyle
4954,Bow Hunt Simulator,52435968,USD,1.99,Paid,8,2.5,12+,Sports
4955,TohTum,75922432,USD,0.0,Free,110,4.0,4+,Games
4956,Ball Tower,124923904,USD,0.0,Free,67,3.5,4+,Games
4957,Farming PRO 2016,340319232,USD,4.99,Paid,133,4.0,4+,Games
4958,Lewandowski: Football Star,337468416,USD,0.0,Free,385,5.0,4+,Games
4959,Dino Tales Jr  storytelling for young minds,261073920,USD,2.99,Paid,19,3.0,4+,Education
4960,Catholic Emoji,15938560,USD,1.99,Paid,26,3.0,4+,Lifestyle
4961,Growing Pug,54922240,USD,0.99,Paid,1194,4.0,4+,Games
4962,ThemeWave,7177216,USD,3.99,Paid,24,1.0,4+,Lifestyle
4963,"Hair Fashion - Girls Makeup, Dressup and Makeover Games",100937728,USD,0.0,Free,197,4.0,4+,Games
4964,Horror Story 2016,29597696,USD,0.0,Free,0,0.0,12+,Book
4965,Test your color IQIQ,16444416,USD,0.0,Free,0,0.0,17+,Entertainment
4966,Toca Dance Free,87115776,USD,0.0,Free,149,4.0,4+,Education
4967,Battlefleet Gothic: Leviathan,420435968,USD,9.99,Paid,147,4.0,9+,Games
4968,Grim Tales: Threads of Destiny - A Hidden Object Mystery Full,847803392,USD,6.99,Paid,70,4.5,9+,Games
4969,Wonderball - One Touch Endless Ball Arcade Action,192527360,USD,0.0,Free,180,4.5,4+,Games
4970,Chimeras: The Signs of Prophecy - A Hidden Object Adventure Full,639434752,USD,6.99,Paid,71,4.5,9+,Games
4971,Fill - one-line puzzle game,72433664,USD,0.0,Free,15,4.5,4+,Games
4972,Behind You,52901888,USD,0.0,Free,40,5.0,9+,Games
4973,Dead In Bermuda,615608320,USD,4.99,Paid,24,3.5,12+,Games
4974,Teenage Mutant Ninja Turtles: Half-Shell Heroes,357215232,USD,3.99,Paid,20,4.0,4+,Education
4975,Marmiton Twist,32745472,USD,0.0,Free,2,4.5,4+,Food & Drink
4976,"That Dragon, Cancer",3856588800,USD,4.99,Paid,132,4.5,12+,Games
4977,My Boo Town - Create your own Village of Boos,118087680,USD,0.0,Free,1829,4.5,4+,Games
4978,OctoPie - a Game Shakers App,264453120,USD,0.0,Free,374,4.0,4+,Games
4979,Gboard  a new keyboard from Google,125534208,USD,0.0,Free,8873,4.0,4+,Utilities
4980,Aeronaut,76222464,USD,0.0,Free,15,3.5,4+,Games
4981,slitherio,32516096,USD,0.0,Free,107817,3.5,4+,Games
4982,MOBIUS FINAL FANTASY,138045440,USD,0.0,Free,3640,4.5,12+,Games
4983,"Princess Pet Palace: Royal Pony - Pet Care, Play  Dress Up",194273280,USD,0.0,Free,74,4.5,4+,Games
4984,Kids Play Club - Fun Games  Activities,119285760,USD,0.0,Free,73,4.0,4+,Games
4985,The Hero Project: Redemption Season,39504896,USD,4.99,Paid,183,4.5,12+,Games
4986,"Play-Doh TOUCH - Shape, Scan, Explore",323988480,USD,0.0,Free,126,3.5,4+,Games
4987,Back To Square One,128863232,USD,0.0,Free,310,4.5,9+,Games
4988,Pixel Cup Soccer 16,66974720,USD,2.99,Paid,1024,4.5,4+,Games
4989,Puzzle Game for Brain Training -KITINTO-,108787712,USD,0.0,Free,0,0.0,4+,Games
4990,"real happy majiang-all stars majiang,mahjong",74841088,USD,0.0,Free,0,0.0,12+,Games
4991,MrLumas Super Flight,60838912,USD,0.99,Paid,0,0.0,4+,Education
4992,MobileFamilyTree 8,71076864,USD,17.99,Paid,19,3.5,4+,Productivity
4993,Pixelgrams: Pixel Puzzles,83761152,USD,0.0,Free,156,4.0,9+,Games
4994,Monster Super League,163893248,USD,0.0,Free,10368,5.0,12+,Games
4995,Dark Souls III Map Companion,38604800,USD,2.99,Paid,11,3.5,4+,Reference
4996,One Fish Two Fish Red Fish Blue Fish - Read  Learn - Dr Seuss,61212672,USD,3.99,Paid,13,4.5,4+,Book
4997,Horton Hears a Who - Read  Play - Dr Seuss,93196288,USD,3.99,Paid,5,4.5,4+,Book
4998,Vice Lipstick,142598144,USD,0.0,Free,31,3.5,12+,Lifestyle
4999,UA Shop by Under Armour,202311680,USD,0.0,Free,741,4.5,4+,Shopping
5000,Albert  Otto,262772736,USD,1.99,Paid,62,3.0,9+,Games
5001,Monster Girls Creator Catch em for Pokmon fans,87511040,USD,0.0,Free,2374,4.5,4+,Games
5002,Flying Car Driving Simulator Free: Extreme Muscle Car - Airplane Flight Pilot,69772288,USD,0.0,Free,1882,4.5,4+,Games
5003,Soccer Hit,175507456,USD,0.0,Free,309,4.0,4+,Games
5004,Eyes Cube,120737792,USD,0.0,Free,69,4.0,4+,Games
5005,Dice Mania - Play Free Online Classic Board Game with Friends,50235392,USD,0.0,Free,20,4.5,12+,Games
5006,Coloring Book for Me - Coloring pages for adults,109358080,USD,0.0,Free,7692,4.5,4+,Entertainment
5007,Incredibox,66006016,USD,3.99,Paid,472,4.5,4+,Games
5008,Civil War: 1861,203193344,USD,1.99,Paid,6,5.0,12+,Games
5009,PewDiePies Tuber Simulator,266766336,USD,0.0,Free,90851,5.0,9+,Games
5010,Master For Minecraft Pocket Edition - Ultimate Guide For PE,12679168,USD,1.99,Paid,195,4.0,4+,Utilities
5011,TRUMPS WALL - Build it Huge,54270976,USD,0.0,Free,1278,4.0,12+,Games
5012,Simple Habit,134466560,USD,0.0,Free,2494,5.0,4+,Health & Fitness
5013,SteamWorld Heist,242657280,USD,9.99,Paid,277,4.5,9+,Games
5014,Sugar Slide: The Path Home,166046720,USD,0.0,Free,365,4.5,4+,Games
5015,Through The Fog,186491904,USD,0.0,Free,216,4.0,4+,Games
5016,Escape from the wedding hall,108348416,USD,0.0,Free,9,4.0,4+,Games
5017,Moomijis Moomin Stickers,19173376,USD,0.99,Paid,5,3.0,4+,Utilities
5018,"Girls PJ Party - Dress Up, Spa  Fun",253245440,USD,0.0,Free,621,4.0,4+,Games
5019,Extreme Heavy Trucker Parking Simulator,224924672,USD,0.0,Free,44,4.0,4+,Games
5020,Krome Studio Service Plus,32825344,USD,1.99,Paid,269,3.5,4+,Photo & Video
5021,Impossible Goal 3D,179884032,USD,0.0,Free,0,0.0,4+,Games
5022,DARUMA --,132957184,USD,0.0,Free,0,0.0,4+,Games
5023,A New Life,105390080,USD,0.99,Paid,17,3.0,12+,Games
5024,Notice for smartwatch,1044480,USD,4.99,Paid,146,1.0,4+,Utilities
5025,Quiz Tales,239486976,USD,0.0,Free,129,4.0,4+,Games
5026,"Pony Princess Academy - Dress Up, Style, Feed  Care for Ponies Game",246378496,USD,0.0,Free,168,4.5,4+,Games
5027,"Dream Diary - My Life, My Adventure",83220480,USD,0.0,Free,390,4.0,4+,Games
5028,Baby Twins - Terrible Two,121673728,USD,0.0,Free,710,4.0,4+,Games
5029,Daddys Little Helper - Messy Home Adventure,106568704,USD,0.0,Free,270,4.0,4+,Games
5030,Candy Makeup - Sweet Salon Game for Girls,127670272,USD,0.0,Free,575,4.0,4+,Games
5031,Candys Carnival,113391616,USD,0.0,Free,86,4.0,4+,Games
5032,"iAnnotate 4 - read, markup and share PDFs and more",29554688,USD,9.99,Paid,353,3.5,4+,Productivity
5033,NFL Draft - Fan Mobile Pass,62576640,USD,0.0,Free,32,2.0,4+,Sports
5034,The Secret Elevator,1395615744,USD,0.99,Paid,64,3.5,9+,Games
5035,Steppy Pants,166893568,USD,0.0,Free,12506,4.5,9+,Games
5036,BOO - Video chat camera with filters  stickers,112069632,USD,0.0,Free,1805,4.0,9+,Social Networking
5037,Kungfu Street-Ultimate Fight,25918464,USD,0.0,Free,0,0.0,12+,Games
5038,US Presidential Election 2016 - Polls,41600000,USD,0.0,Free,28,1.5,12+,News
5039,Its a Space Thing,54069248,USD,0.0,Free,145,4.5,9+,Games
5040,Cleanz - Clean up Your Photo Library,12622848,USD,1.99,Paid,12,3.5,4+,Photo & Video
5041,Lifeline: Whiteout,71406592,USD,1.99,Paid,4327,4.5,9+,Games
5042,Pokmon GO,290762752,USD,0.0,Free,257627,3.0,9+,Games
5043,Flappy Hoopers: The Shooting Basketball Players,21773312,USD,0.0,Free,216,4.5,4+,Games
5044,Goo Saga,121143296,USD,1.99,Paid,20,3.5,4+,Games
5045,Championship Manager 17,82527232,USD,0.0,Free,154,4.0,12+,Games
5046,Block Sky War Luck of the Draw : Mini Game With Worldwide Multiplayer,108449792,USD,0.99,Paid,67,4.0,12+,Games
5047,"SwapperFace - Face Swap Free, Live Mask Effects",117949440,USD,0.0,Free,2,4.5,9+,Photo & Video
5048,Melody Jams,232676352,USD,2.99,Paid,81,4.0,4+,Games
5049,FIFA Mobile Soccer,87408640,USD,0.0,Free,15365,4.0,4+,Games
5050,Night Room,218039296,USD,0.0,Free,1,5.0,4+,Games
5051,Hoverboard Simulator - Night Drive,23927808,USD,0.0,Free,360,3.5,4+,Games
5052,Smart Baby ABC Games: Toddler Kids Learning Apps,41485312,USD,2.99,Paid,6,5.0,4+,Games
5053,VR RollerCoaster for Cardboard,127228928,USD,2.99,Paid,7,4.5,4+,Games
5054,Roof Jumping 3 Stunt Driver Parking Simulator an Extreme Real Car Racing Game,283409408,USD,0.0,Free,88,4.0,4+,Games
5055,My PlayHome Hospital,221880320,USD,2.99,Paid,689,4.5,4+,Entertainment
5056,Survivor: Prologue,55823360,USD,0.0,Free,2,5.0,12+,Games
5057,Crazy Love Story - Wedding Dreams,135127040,USD,0.0,Free,337,4.0,4+,Games
5058,Nike+,149407744,USD,0.0,Free,5464,5.0,4+,Shopping
5059,Make7 Hexa Puzzle,112582656,USD,0.0,Free,3336,4.5,4+,Games
5060,KIXIFY - Buy  Sell Sneakers,50725888,USD,0.0,Free,1735,5.0,4+,Shopping
5061,Block Hexa Puzzle,132425728,USD,0.0,Free,28524,4.5,4+,Games
5062,Rio 2016 Olympic Games,237578240,USD,0.0,Free,1850,4.5,4+,Games
5063,Ninja Dude vs Zombies - endless tap n slash zombie arcade game,83969024,USD,0.0,Free,104,4.0,12+,Games
5064,Football Manager Mobile 2017,1249507328,USD,8.99,Paid,55,4.0,4+,Games
5065,Football Manager Touch 2017,3465451520,USD,19.99,Paid,61,4.0,4+,Games
5066,The Infinite Arcade by Tinybop,211762176,USD,2.99,Paid,75,4.0,4+,Education
5067,Vectradius,24117248,USD,0.99,Paid,70,4.5,9+,Games
5068,Cognition Game,183614464,USD,2.99,Paid,18,4.5,9+,Games
5069,Go Pug Go,65866752,USD,0.0,Free,184,4.5,4+,Games
5070,Princess Libbys Perfect Beach Day,139961344,USD,0.0,Free,98,3.5,4+,Games
5071,Evo Explores,165360640,USD,1.99,Paid,81,4.5,4+,Games
5072,Cheer Updates,33499136,USD,1.99,Paid,98,2.0,4+,Sports
5073,Caterzillar,73056256,USD,2.99,Paid,256,4.5,4+,Games
5074,Lifeline: Crisis Line,69201920,USD,1.99,Paid,167,4.0,9+,Games
5075,Google Allo  smart messaging,171962368,USD,0.0,Free,862,3.5,17+,Social Networking
5076,Coin Dozer: Casino,151451648,USD,0.0,Free,2024,5.0,12+,Games
5077,Apple TV Remote,12637184,USD,0.0,Free,1651,2.5,4+,Entertainment
5078,Google Duo - simple video calling,44514304,USD,0.0,Free,1033,4.0,4+,Social Networking
5079,Battleborn Tap,127321088,USD,0.0,Free,1974,4.5,12+,Games
5080,Steps - Hardest Action Game Ever,94791680,USD,0.0,Free,13,4.5,4+,Games
5081,Fish Mania,141017088,USD,0.0,Free,6038,5.0,4+,Games
5082,MagiMobile  Mighty Magiswords Collection App,149731328,USD,0.0,Free,553,3.5,9+,Entertainment
5083,Tap Tap Builder,148815872,USD,0.0,Free,999,4.5,4+,Games
5084,Servers the Hunger Games Edition for Minecraft Pocket PvP Multiplayer Servers for PE,8644608,USD,1.99,Paid,89,3.5,12+,Utilities
5085,S ou SS,4824064,USD,2.99,Paid,0,0.0,4+,Education
5086,Slots: Hot Vegas Slot Machines - Free Slot Games,163115008,USD,0.0,Free,3938,5.0,12+,Games
5087,Trump On The Run,84445184,USD,0.0,Free,2025,3.5,4+,Games
5088,Beyond 14,99192832,USD,0.0,Free,426,4.5,4+,Games
5089,Basketball Free Throw,111248384,USD,0.0,Free,24,4.0,4+,Games
5090,NOW,113596416,USD,0.0,Free,0,0.0,17+,Social Networking
5091,Tinas Diary: Spring Outing,97122304,USD,0.0,Free,134,4.5,4+,Games
5092,CRAZY CRAFT MOD EDITION FOR MINECRAFT PC GAME MODE,11585536,USD,0.99,Paid,287,3.5,9+,Entertainment
5093,Diced - A Simple Puzzle Dice Game,54171648,USD,0.0,Free,53,4.5,4+,Games
5094,Tomb Journey Ancient ruins fantasy adventure,77178880,USD,0.99,Paid,126,5.0,9+,Games
5095,VEHICLES  WEAPONS MODS for Minecraft Pc Guide,24669184,USD,1.99,Paid,450,4.0,12+,Entertainment
5096,Deer Calls  Deer Sounds for Deer Hunting - BLUETOOTH COMPATIBLE,53362688,USD,2.99,Paid,1,4.0,4+,Sports
5097,Clash of Queens: Dragons Rise,167815168,USD,0.0,Free,820,4.5,9+,Games
